PSA_ID,Domain,English,Swahili,Gikuyu,Swahili Confidence,Gikuyu Confidence,English Validator,Gikuyu,Swahili Confidence,Gikuyu Confidence,Swahili Validator ,Gikuyu Validator,Metadata
,Security,Children involved in legal matters should go through specialized courts to ensure fair and trauma-sensitive proceedings.,Watoto wanaoshiriki katika mambo ya kisheria wanapaswa kwenda mahakamani maalumu ili kuhakikisha kwamba kesi ni halali na ni hatari kwa watoto.,Ciana iria ciĩhĩtagia maũndũ-inĩ ma kĩhooto nĩ igĩrĩirũo kũrũithio nĩ igoti rĩa mwanya nĩguo cione atĩ nĩ ciĩhĩtagia na nĩ ciĩhĩtagia mũno.,0.487342925,0.444692025,Misati,Ciana iria ciĩhĩtagia maũndũ-inĩ ma kĩhooto nĩ igĩrĩirũo kũrũithio nĩ igoti rĩa mwanya nĩguo cione atĩ nĩ ciĩhĩtagia na nĩ ciĩhĩtagia mũno.,0.487342925,0.444692025,Cynthia,,
,Security,Underage drug use leads to crime and health issues. Schools and parents should educate children on substance abuse dangers.,Watoto wanaotumia dawa za kulevya wanapaswa kuwaelimisha watoto wao kuhusu hatari za kutumia dawa za kulevya.,Ciana iria itarĩ na ũkũrũ wa mĩaka mĩingĩ nĩ ciĩhũthagĩra ndawa cia kũrebia nĩ ciĩhokagĩrĩria ũgiani na mathĩna ma mwĩrĩ.,0.59983026,0.408269601,Misati,Ciana iria itarĩ na ũkũrũ wa mĩaka mĩingĩ nĩ ciĩhũthagĩra ndawa cia kũrebia nĩ ciĩhokagĩrĩria ũgiani na mathĩna ma mwĩrĩ.,0.59983026,0.408269601,Cynthia,,
,Security,"Dial 116 (Child Helpline) or 999 (Emergency) to report child abuse, neglect, or exploitation for immediate assistance.","Piga simu 116 (Helpline ya Watoto) au 999 (Haramani) kuripoti unyanyasaji wa watoto, kutojali, au utumiaji kwa msaada wa haraka.","Thikĩrĩria 116 (Child Helpline) kana 999 (Emergency) nĩguo ũmenyithie ciana kũhinyĩrĩrio, kũregwo, kana kũgunĩka nĩ ũndũ wa ũteithio wa ihenya.",0.59359678,0.549890456,Misati,"Thikĩrĩria 116 (Child Helpline) kana 999 (Emergency) nĩguo ũmenyithie ciana kũhinyĩrĩrio, kũregwo, kana kũgunĩka nĩ ũndũ wa ũteithio wa ihenya.",0.59359678,0.549890456,Cynthia,,
,Security,Children in areas like Northern Kenya face abduction and recruitment into armed groups. Security agencies must prioritize their safety.,Watoto katika maeneo kama vile kaskazini mwa Kenya wanakabiliwa na utekaji-nyara na kuajiriwa katika vikundi vya kijeshi.,Ciana kũndũ ta rũgongo rwa Kenya nĩ ciĩhagwo na ikagĩrũo ikundi cia mbaara.,0.663255369,0.401564389,Misati,Ciana kũndũ ta rũgongo rwa Kenya nĩ ciĩhagwo na ikagĩrũo ikundi cia mbaara.,0.663255369,0.401564389,Cynthia,,
,Security,"Perpetrators of child abuse face severe penalties, including life imprisonment. Report offenders to ensure justice for victims.","Wahalifu wa kuwatendea watoto vibaya wanakabiliwa na adhabu kali, kutia ndani kifungo cha maisha.","Arĩa mahũthagĩra ciana ũũru nĩ maciragwo mũno, na nĩ mahingĩrũo njera nginya tene.",0.707608376,0.376733641,Misati,"Arĩa mahũthagĩra ciana ũũru nĩ maciragwo mũno, na nĩ mahingĩrũo njera nginya tene.",0.707608376,0.376733641,Cynthia,,
,Security,Schools in high-risk areas should have security measures to protect children from terrorist threats and abductions.,Shule katika maeneo yenye hatari kubwa zinapaswa kuwa na hatua za usalama za kulinda watoto kutokana na vitisho vya kigaidi na utekaji nyara.,Ciũngano iria irĩ kũndũ kũrĩa kũkoragwo na mogwati manene nĩ igĩrĩirũo gũkorũo na mĩbango ya ũgitĩri ya kũgitĩra ciana kuuma kũrĩ mĩgwate ya ũgwati na kũnyiitwo nĩ andũ.,0.716031713,0.466704778,Misati,Ciũngano iria irĩ kũndũ kũrĩa kũkoragwo na mogwati manene nĩ igĩrĩirũo gũkorũo na mĩbango ya ũgitĩri ya kũgitĩra ciana kuuma kũrĩ mĩgwate ya ũgwati na kũnyiitwo nĩ andũ.,0.716031713,0.466704778,Cynthia,,
,Security,Children's identities can be stolen for fraud. Parents should safeguard birth certificates and monitor credit reports.,Wazazi wanapaswa kulinda vyeti vya kuzaliwa na kufuatilia ripoti za mkopo.,Aciari magĩrĩirũo kũmenyerera marũa ma gũciarũo na kũrora ngathĩti cia mbeca.,0.697393124,0.536329954,Misati,Aciari magĩrĩirũo kũmenyerera marũa ma gũciarũo na kũrora ngathĩti cia mbeca.,0.697393124,0.536329954,Cynthia,,
,Security,"Many children drown in open water sources. Parents should supervise kids near pools, rivers, and wells.","Watoto wengi huzama katika maji ya wazi, na wazazi wanapaswa kuwachunguza watoto wao karibu na maziwa, mito, na visima.","Ciana nyingĩ nĩ ciĩhũraga maĩ-inĩ marĩa marĩ o ho, na aciari magĩrĩirũo kũrora ciana ciao hakuhĩ na ithima, njũũĩ, na ithima.",0.603261891,0.412353709,Misati,"Ciana nyingĩ nĩ ciĩhũraga maĩ-inĩ marĩa marĩ o ho, na aciari magĩrĩirũo kũrora ciana ciao hakuhĩ na ithima, njũũĩ, na ithima.",0.603261891,0.412353709,Cynthia,,
,Security,Churches and mosques must vet staff and implement policies to prevent child abuse within their facilities.,Makanisa na misikiti lazima ziangalie wafanyakazi na kutekeleza sera za kuzuia unyanyasaji wa watoto ndani ya vifaa vyao.,Kanitha na makanitha magĩrĩirũo gũtuĩria andũ arĩa marutaga wĩra na kũhũthĩra mogarũrũku ma mĩtugo ya kũhinyĩrĩria ciana thĩinĩ wa nyũmba ciao.,0.700290383,0.454075801,Misati,Kanitha na makanitha magĩrĩirũo gũtuĩria andũ arĩa marutaga wĩra na kũhũthĩra mogarũrũku ma mĩtugo ya kũhinyĩrĩria ciana thĩinĩ wa nyũmba ciao.,0.700290383,0.454075801,Cynthia,,
,Security,Media should avoid exposing children to harmful content and respect their privacy when reporting on abuse cases.,Vyombo vya habari vinapaswa kuepuka kuwaonyesha watoto habari zenye madhara na kuheshimu faragha yao wanapowasilisha habari kuhusu visa vya unyanyasaji.,Thirikari nĩ ĩrabatara kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra.,0.625112683,0.439654859,Misati,Thirikari nĩ ĩrabatara kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra.,0.625112683,0.439654859,Cynthia,,
,Security,Criminal gangs exploit children for begging. Report such cases to the police for rescue and rehabilitation.,Makundi ya wahalifu huwatumia watoto vibaya kwa kuomba-omba.,Ciana nĩ ciathumbũragwo nĩ ikundi cia maheni nĩ ũndũ wa kũhoya.,0.49774684,0.407118693,Misati,Ciana nĩ ciathumbũragwo nĩ ikundi cia maheni nĩ ũndũ wa kũhoya.,0.49774684,0.407118693,Cynthia,,
,Security,Ensure school vans are properly licensed and drivers vetted to prevent accidents and kidnappings.,Hakikisha kwamba magari ya shule yana leseni sahihi na madereva wanachunguzwa ili kuzuia aksidenti na utekaji-nyara.,Nĩguo gwĩthema mogwati ma cukuru magakorũo marĩ na marũa ma gwĩtĩkĩrĩka na atwarithia a cio magathuthĩka nĩguo matigakorũo na mogwati na andũ arĩa matunyĩtwo.,0.646039423,0.368301009,Misati,Nĩguo gwĩthema mogwati ma cukuru magakorũo marĩ na marũa ma gwĩtĩkĩrĩka na atwarithia a cio magathuthĩka nĩguo matigakorũo na mogwati na andũ arĩa matunyĩtwo.,0.646039423,0.368301009,Cynthia,,
,Security,Extremist groups target vulnerable children. Communities should report suspicious recruitment activities.,Makundi ya kigaidi yanalenga watoto walio hatarini.,Ndĩrutĩri cia mĩgwate nĩ ciĩgagĩrĩra ciana iria irĩ na mathĩna.,0.495901576,0.229394884,Misati,Ndĩrutĩri cia mĩgwate nĩ ciĩgagĩrĩra ciana iria irĩ na mathĩna.,0.495901576,0.229394884,Cynthia,,
,Security,Hospitals should have trained staff to handle child abuse cases with confidentiality and care.,Hospitali zinapaswa kuwa na wafanyakazi waliozoezwa kushughulikia visa vya kutendwa vibaya kwa watoto kwa faragha na kwa uangalifu.,Mĩciĩ ya thibitari yagĩrĩirũo gũkorũo na andũ arĩa mamenyeretio kũhiũrania na ciĩko cia kũhinyĩrĩria ciana na njĩra ya ũhitho na ũgitĩri.,0.686069641,0.468367096,Misati,Mĩciĩ ya thibitari yagĩrĩirũo gũkorũo na andũ arĩa mamenyeretio kũhiũrania na ciĩko cia kũhinyĩrĩria ciana na njĩra ya ũhitho na ũgitĩri.,0.686069641,0.468367096,Cynthia,,
,Security,Teach children fire safety measures and ensure homes have working smoke detectors to prevent tragedies.,Wafundishe watoto hatua za usalama wa moto na kuhakikisha kwamba nyumba zina viwambo vya kutokeza moshi ili kuzuia misiba.,Ruta ciana ciaku njĩra cia kũgitĩra mwaki na ũmenye atĩ mĩciĩ nĩ ĩkoragwo na macini cia gũcina ndogo nĩguo itigĩe na mĩnyamaro.,0.571374554,0.431368809,Misati,Ruta ciana ciaku njĩra cia kũgitĩra mwaki na ũmenye atĩ mĩciĩ nĩ ĩkoragwo na macini cia gũcina ndogo nĩguo itigĩe na mĩnyamaro.,0.571374554,0.431368809,Cynthia,,
,Security,Online games can expose children to predators. Parents should monitor gaming interactions and set time limits.,Michezo ya mtandaoni inaweza kuwafanya watoto wawe na hatari ya kuwekwa katika hatari ya kuwekwa katika hatari ya kuwekwa katika hatari ya kuwekwa katika hatari ya kuwekwa katika hatari ya kuwekwa katika hatari ya kuwekwa katika hatari ya kuwekwa katika hatari ya kuwekwa katika hatari ya kuwekwa katika hatari ya kuwekwa katika hatari ya kuwekwa katika hatari ya kuwekwa katika hatari ya kuwekwa katika hatari ya kuwekwa katika hatari ya kuwekwa katika hatari ya kuwekwa katika hatari ya kuwekwa katika hatari ya kuwekwa katika hatari ya kuwekwa katika hatari ya kuwekwa katika hatari ya kuwekwa katika hatari ya kuwekwa katika hatari ya kuwekwa katika hatari ya kuwekwa katika hatari ya kuwekwa katika hatari ya kuwekwa katika hatari ya kuwekwa katika hatari ya kuwekwa katika hatari ya kuwekwa katika hatari ya kuwekwa katika hatari ya kuwekwa katika hatari ya kuwekwa katika hatari ya kuwekwa katika hatari ya kuwekwa katika hatari ya kuwekwa katika hatari ya kuwekwa na wanyama.,Ciana no cionwo nĩ nyamũ cia gũcina ciana na njĩra ya kũhũthĩra Intaneti.,0.525890557,0.289266052,Misati,Ciana no cionwo nĩ nyamũ cia gũcina ciana na njĩra ya kũhũthĩra Intaneti.,0.525890557,0.289266052,Cynthia,,
,Security,Families should include children in disaster drills and ensure they know emergency contacts.,Familia zinapaswa kuwahusisha watoto katika mazoezi ya misiba na kuhakikisha wanajua watu wa dharura wanaohusika.,Famĩlĩ nĩ igĩrĩirũo kũruta ciana maũndũ ma gũteithia andũ kũhiũrania na mĩnyamaro na ĩmenye atĩ nĩ ciũĩ arĩa magĩrĩire kũhiũrania na mĩnyamaro.,0.546205534,0.434786683,Misati,Famĩlĩ nĩ igĩrĩirũo kũruta ciana maũndũ ma gũteithia andũ kũhiũrania na mĩnyamaro na ĩmenye atĩ nĩ ciũĩ arĩa magĩrĩire kũhiũrania na mĩnyamaro.,0.546205534,0.434786683,Cynthia,,
,Security,Teach children stranger danger rules and ensure they travel in groups. Report missing children immediately.,Wafundishe watoto sheria za hatari za wageni na uhakikishe kwamba wanasafiri kwa vikundi.,Ruta ciana mawatho ma kũmenyeria arĩa matamenyete na ũmenye atĩ nĩ magendaga marĩ ikundi.,0.663866551,0.377245009,Misati,Ruta ciana mawatho ma kũmenyeria arĩa matamenyete na ũmenye atĩ nĩ magendaga marĩ ikundi.,0.663866551,0.377245009,Cynthia,,
,Security,Businesses must avoid employing children and support initiatives for their education instead.,Biashara lazima ziwe na nia ya kuepuka kuwaajiri watoto na badala yake kuunga mkono mipango ya elimu.,Mabũrũri nĩ magĩrĩirũo gwĩthema kũruta ciana wĩra na handũ ha ũguo magĩe na mĩbango ya kũmatongoria.,0.519497848,0.489245699,Misati,Mabũrũri nĩ magĩrĩirũo gwĩthema kũruta ciana wĩra na handũ ha ũguo magĩe na mĩbango ya kũmatongoria.,0.519497848,0.489245699,Cynthia,,
,Security,Sports academies must have policies against physical and sexual abuse of young athletes.,Shule za michezo lazima ziwe na sera dhidi ya unyanyasaji wa kimwili na kingono wa wanariadha vijana.,Athomi a mathako magĩrĩirũo gũkorũo na mawatho ma kũregana na kũhinyĩrĩria athaki ethĩ na maũndũ megiĩ ngomanio.,0.71783417,0.523451134,Misati,Athomi a mathako magĩrĩirũo gũkorũo na mawatho ma kũregana na kũhinyĩrĩria athaki ethĩ na maũndũ megiĩ ngomanio.,0.71783417,0.523451134,Cynthia,,
,Security,Keep medicines and chemicals out of children's reach to avoid accidental poisoning incidents.,Weka dawa na kemikali mbali na watoto ili kuepuka visa vya sumu zisizo za kawaida.,Gĩaga na ndawa na indo cia gũthondeka nĩguo ciana itigakinyĩre.,0.553278717,0.299112285,Misati,Gĩaga na ndawa na indo cia gũthondeka nĩguo ciana itigakinyĩre.,0.553278717,0.299112285,Cynthia,,
,Security,Event organizers should provide child-safe spaces and lost-child protocols during large gatherings.,Waandaaji wa tukio wanapaswa kutoa nafasi salama kwa watoto na itifaki za watoto waliopotea wakati wa mikutano mikubwa.,Arĩa marũmbũyagia mĩcemanio ĩyo magĩrĩirũo kũheana handũ ha kũgitĩra ciana na kũheana mawatho megiĩ ciana iria ciũrĩte hĩndĩ ya mĩcemanio mĩnene.,0.615501028,0.512443907,Misati,Arĩa marũmbũyagia mĩcemanio ĩyo magĩrĩirũo kũheana handũ ha kũgitĩra ciana na kũheana mawatho megiĩ ciana iria ciũrĩte hĩndĩ ya mĩcemanio mĩnene.,0.615501028,0.512443907,Cynthia,,
,Security,Tourist hotspots sometimes exploit children for labor or sex. Report such cases to the Tourism Regulatory Authority.,Mara kwa mara maeneo ya utalii huwapotosha watoto kwa sababu ya kufanya kazi au kufanya ngono.,Rĩmwe na rĩmwe kũndũ kũrĩa andũ mathiaga kũgathĩrĩria andũ nĩ kũhũthĩra ciana kũruta wĩra kana kũhũthĩra maũndũ megiĩ ngomanio.,0.52749478,0.373697759,Misati,Rĩmwe na rĩmwe kũndũ kũrĩa andũ mathiaga kũgathĩrĩria andũ nĩ kũhũthĩra ciana kũruta wĩra kana kũhũthĩra maũndũ megiĩ ngomanio.,0.52749478,0.373697759,Cynthia,,
,Security,Kenya's laws are evolving to better protect children's rights. Stay informed on legal changes affecting child welfare.,Sheria za Kenya zinaendelea kuboresha ulinzi wa haki za watoto.,Watho wa Kenya nĩ ũrathiĩ na mbere kũgitĩra ciana.,0.619793784,0.497097155,Misati,Watho wa Kenya nĩ ũrathiĩ na mbere kũgitĩra ciana.,0.619793784,0.497097155,Cynthia,,
,Security,"Neighbors, teachers, and relatives must speak up against child abuse to create safer environments for children.","Jirani, walimu, na watu wa ukoo wanapaswa kusema dhidi ya kuwatendea watoto vibaya ili kuwapa watoto mazingira salama.","Andũ a itũũra, arutani, na andũ a famĩlĩ no mũhaka marũe na mbere kũrũa na ciana nĩguo ciana ciigĩre ũgitĩri.",0.657450092,0.406168701,Misati,"Andũ a itũũra, arutani, na andũ a famĩlĩ no mũhaka marũe na mbere kũrũa na ciana nĩguo ciana ciigĩre ũgitĩri.",0.657450092,0.406168701,Cynthia,,
,Security,"Livestock theft remains a challenge in pastoralist regions. Communities should form watch programs, brand animals, and report suspicious activities.","Katika maeneo yenye malisho, wizi wa mifugo ungali ni tatizo, na jamii zinapaswa kupanga programu za kufuatilia wanyama, kuwapa alama ya wanyama, na kutoa ripoti za shughuli za kichocheo.",Kũgĩa na ũici wa mahiũ nĩ ũndũ wa bata mũno kũndũ kũrĩa kũrĩ na ũgarũrũku wa mahiũ.,0.426428323,0.353943955,Misati,Kũgĩa na ũici wa mahiũ nĩ ũndũ wa bata mũno kũndũ kũrĩa kũrĩ na ũgarũrũku wa mahiũ.,0.426428323,0.353943955,Cynthia,,
,Security,Regular vaccination protects livestock from major diseases. Veterinary services offer free campaigns during high-risk seasons and farmers should keep records.,Utoaji wa chanjo wa kawaida huwalinda wanyama kutokana na magonjwa makubwa. Huduma za wanyama hutoa kampeni za bure wakati wa msimu wa hatari na wakulima wanapaswa kuweka rekodi.,Kũhĩtũkwo kwa maita maingĩ nĩ kũgitagĩra mahiũ kuuma mĩrimũ mĩnene.,0.656984859,0.431633385,Misati,Kũhĩtũkwo kwa maita maingĩ nĩ kũgitagĩra mahiũ kuuma mĩrimũ mĩnene.,0.656984859,0.431633385,Cynthia,,
,Security,"Water scarcity during droughts causes losses. Farmers should adopt water harvesting methods such as dams, pans, and subsurface storage.","Kupungua kwa maji wakati wa ukame husababisha hasara. Wakulima wanapaswa kutumia njia za kukusanya maji kama vile madaraja, mitungi, na kuhifadhi maji chini ya ardhi.","Arimi magĩrĩirũo kũhũthĩra njĩra cia kũgetha maĩ ta marũũri, mĩtarakwa, na gũthondeka indo iria ciathondekagwo thĩ.",0.652974838,0.393158155,Misati,"Arimi magĩrĩirũo kũhũthĩra njĩra cia kũgetha maĩ ta marũũri, mĩtarakwa, na gũthondeka indo iria ciathondekagwo thĩ.",0.652974838,0.393158155,Cynthia,,
,Security,"Biosecurity prevents disease outbreaks. Disinfect footbaths, quarantine new animals, control wildlife access, and report sick animals promptly. Proper carcass disposal is essential.","Ulinzi wa mazingira huzuia kuenea kwa magonjwa. Kuondoa dawa za kuua miguu, kutunza wanyama wapya, kudhibiti ufikiaji wa wanyama wa mwituni, na kuripoti wanyama wagonjwa mara moja.","Ũgitĩri wa kĩĩmwĩrĩ nĩ ũgiragia mĩrimũ ĩtherie. Kũhũũra andũ arĩa marĩ magũrũ-inĩ, kũhũũra nyamũ iria ingĩ, kũgirĩrĩria nyamũ cia gĩthaka gũtoonya, na kũruta nyamũ iria irũaru riita rĩmwe.",0.525311046,0.363113835,Misati,"Ũgitĩri wa kĩĩmwĩrĩ nĩ ũgiragia mĩrimũ ĩtherie. Kũhũũra andũ arĩa marĩ magũrũ-inĩ, kũhũũra nyamũ iria ingĩ, kũgirĩrĩria nyamũ cia gĩthaka gũtoonya, na kũruta nyamũ iria irũaru riita rĩmwe.",0.525311046,0.363113835,Cynthia,,
,Security,Wildlife predation causes losses. Farmers should construct predator-proof enclosures and use guard animals. Compensation is available for verified cases.,Wenyeji wanapaswa kujenga vibanda visivyo na wanyama wa kuwinda wanyama.,Kũgerio kwa nyamũ cia gĩthaka nĩ kũrehaga ũthii wa na mbere wa mbeca. Arimi magĩrĩirũo gwaka mĩbira ĩtarĩ na nyamũ cia gũcina na kũhũthĩra nyamũ cia gũcanga.,0.351735529,0.412905272,Misati,Kũgerio kwa nyamũ cia gĩthaka nĩ kũrehaga ũthii wa na mbere wa mbeca. Arimi magĩrĩirũo gwaka mĩbira ĩtarĩ na nyamũ cia gũcina na kũhũthĩra nyamũ cia gũcanga.,0.351735529,0.412905272,Cynthia,,
,Security,Unauthorized livestock movement spreads disease. Farmers should demand permits and follow quarantine notices.,Uhamiaji usioidhinishwa wa mifugo hueneza magonjwa.,Kũragarũra indo itarĩ na ũhoti nĩ kũtheragia mũrimũ.,0.581830165,0.298904346,Misati,Kũragarũra indo itarĩ na ũhoti nĩ kũtheragia mũrimũ.,0.581830165,0.298904346,Cynthia,,
